,LATITUDE,LONGITUDE,FLOOR,BUILDINGID
1150,4864933.626276447,-7658.063874779675,1,0
1151,4864936.769296447,-7661.013234779272,1,0
1152,4864933.626276447,-7658.063874779675,1,0
1153,4864931.37214184,-7653.7923546527945,1,0
1154,4864933.319856447,-7659.584834779833,1,0
1155,4864936.512156446,-7663.572994779829,1,0
1156,4864933.319856447,-7659.584834779833,1,0
1157,4864936.769296447,-7661.013234779272,1,0
1158,4864935.343436447,-7660.463654779676,1,0
1159,4864933.427463598,-7664.820052656823,1,0
1160,4864936.605203598,-7668.406992656283,1,0
1161,4864935.328821318,-7667.345946671216,1,0
1162,4864936.991480002,-7666.232059998811,1,0
1163,4864936.143740001,-7662.002979999035,1,0
1164,4864936.487381841,-7666.648854651811,1,0
1165,4864936.487381841,-7666.64885465181,1,0
1166,4864936.247900002,-7661.639419998974,1,0
1167,4864936.487381841,-7666.64885465181,1,0
1168,4864935.870196449,-7665.812474779073,1,0
1169,4864935.870196449,-7665.812474779072,1,0
1170,4864934.637100986,-7668.701276482682,1,0
1171,4864935.839912538,-7670.844369702497,1,0
1172,4864935.025048984,-7668.903824482602,1,0
1173,4864935.113987145,-7670.387189830074,1,0
1174,4864935.025048984,-7668.903824482601,1,0
1175,4864934.785867144,-7671.53208983017,1,0
1176,4864935.702599999,-7671.180420000106,1,0
1177,4864934.785867144,-7671.53208983017,1,0
1178,4864935.025048984,-7668.903824482602,1,0
1179,4864935.025048984,-7668.903824482602,1,0
1180,4864935.025048984,-7668.903824482602,1,0
1181,4864935.025048984,-7668.903824482601,1,0
1182,4864935.479964447,-7667.626002779338,1,0
1183,4864935.025048984,-7668.903824482601,1,0
1184,4864935.025048984,-7668.903824482602,1,0
1185,4864934.4755652845,-7672.748520719276,1,0
1186,4864934.4755652845,-7672.748520719276,1,0
1187,4864932.958938459,-7678.67076141013,1,0
1188,4864932.777840268,-7678.688566673877,1,0
1189,4864933.216175761,-7676.288774359709,1,0
1190,4864930.103009356,-7684.370908486402,1,0
1191,4864932.779058908,-7677.006584363674,1,0
1192,4864932.195856022,-7679.803039596864,1,0
1193,4864933.060550909,-7675.572256363725,1,0
1194,4864933.449040001,-7674.174920000136,1,0
1195,4864933.449040001,-7674.174920000136,1,0
1196,4864932.217669901,-7678.753972109045,1,0
1197,4864932.217669901,-7678.753972109045,1,0
1198,4864932.887109901,-7677.522192109014,1,0
1199,4864932.391110909,-7676.804036363756,1,0
1200,4864932.391110909,-7676.804036363756,1,0
1201,4864932.6056179,-7678.956520108963,1,0
1202,4864933.167548001,-7675.609248000085,1,0
1203,4864932.217669901,-7678.753972109045,1,0
1204,4864932.217669901,-7678.753972109045,1,0
1205,4864932.396760002,-7676.742239999771,1,0
1206,4864932.396760002,-7676.742239999771,1,0
1207,4864932.605617899,-7678.956520108963,1,0
1208,4864932.809656023,-7675.454099598416,1,0
1209,4864932.716056023,-7676.884579598048,1,0
1210,4864930.597873335,-7684.7002288882095,1,0
1211,4864928.632253334,-7689.3499488886855,1,0
1212,4864930.8212493565,-7682.969348486817,1,0
1213,4864930.697593334,-7684.352428888198,1,0
1214,4864930.799093334,-7683.998128887681,1,0
1215,4864931.569881333,-7682.865136887995,1,0
1216,4864931.280641334,-7682.770196887967,1,0
1217,4864931.112269356,-7683.057788486338,1,0
1218,4864932.627564021,-7679.853147597203,1,0
1219,4864930.799093334,-7683.998128887681,1,0
1220,4864931.569881333,-7682.865136887995,1,0
1221,4864932.4240669925,-7681.755683744242,1,0
1222,4864932.713306991,-7681.850623744269,1,0
1223,4864932.4240669925,-7681.755683744242,1,0
1224,4864932.713306991,-7681.850623744269,1,0
1225,4864932.713306991,-7681.850623744269,1,0
1226,4864933.9090269925,-7676.574783744951,1,0
1227,4864932.713306991,-7681.850623744268,1,0
1228,4864934.082468,-7674.624847999662,1,0
1229,4864933.988868,-7676.055327999294,1,0
1230,4864932.391110909,-7676.804036363756,1,0
1231,4864933.348344539,-7675.3209217026915,1,0
1232,4864932.370150818,-7678.44349164983,1,0
1233,4864931.859686279,-7681.637609946178,1,0
1234,4864932.305480001,-7681.476419998706,1,0
1235,4864932.21188,-7682.906899998337,1,0
1236,4864932.4052,-7681.1286199986935,1,0
1237,4864931.277853334,-7684.535808887746,1,0
1238,4864932.11216,-7683.254699998349,1,0
1239,4864930.458113333,-7686.2916688878495,1,0
1240,4864931.572766278,-7684.846369945453,1,0
1241,4864930.738459611,-7686.12747883485,1,0
1242,4864930.658618604,-7686.646934580506,1,0
1243,4864931.661007027,-7683.046786709005,1,0
1244,4864932.694554837,-7680.1239192476305,1,0
1245,4864932.694554837,-7680.1239192476305,1,0
1246,4864933.099346837,-7678.711611247901,1,0
1247,4864933.580894837,-7677.483679248187,1,0
1248,4864933.580894837,-7677.483679248189,1,0
1249,4864932.10634761,-7682.259306835695,1,0
1250,4864928.943033336,-7688.265648888465,1,0
1251,4864930.1775933355,-7683.958508888301,1,0
1252,4864928.412533335,-7690.116448888596,1,0
1253,4864928.838393335,-7688.630648888317,1,0
1254,4864928.412533335,-7690.116448888596,1,0
1255,4864928.412533335,-7690.116448888596,1,0
1256,4864928.412533335,-7690.116448888596,1,0
1257,4864928.412533335,-7690.116448888596,1,0
1258,4864928.412533335,-7690.116448888596,1,0
1259,4864929.947373335,-7686.96972888824,1,0
1260,4864928.412533335,-7690.116448888596,1,0
1261,4864928.412533335,-7690.116448888596,1,0
1262,4864928.412533335,-7690.116448888596,1,0
1263,4864928.412533335,-7690.116448888596,1,0
1264,4864928.412533335,-7690.116448888596,1,0
1265,4864928.412533335,-7690.116448888596,1,0
1266,4864928.412533335,-7690.116448888596,1,0
1267,4864928.412533335,-7690.116448888596,1,0
1268,4864928.412533335,-7690.116448888596,1,0
1269,4864928.412533335,-7690.116448888596,1,0
1270,4864928.412533335,-7690.116448888596,1,0
1271,4864929.842733334,-7687.3347288880905,1,0
1272,4864930.373233335,-7685.483928887959,1,0
1273,4864928.307893334,-7690.481448888447,1,0
1274,4864928.307893334,-7690.481448888447,1,0
1275,4864928.307893334,-7690.481448888447,1,0
1276,4864928.307893334,-7690.481448888447,1,0
1277,4864928.307893334,-7690.481448888447,1,0
1278,4864928.307893334,-7690.481448888447,1,0
1279,4864932.357869356,-7678.712188487059,1,0
1280,4864931.305589356,-7681.279508486694,1,0
1281,4864931.181933334,-7682.662588888075,1,0
1282,4864930.892693335,-7682.567648888047,1,0
1283,4864930.799093334,-7683.998128887681,1,0
1284,4864930.799093334,-7683.998128887679,1,0
1285,4864932.686000002,-7676.8371799997985,1,0
1286,4864933.606028,-7677.390867998899,1,0
1287,4864932.784708001,-7676.944787999691,1,0
1288,4864932.691108,-7678.375267999322,1,0
1289,4864932.980348,-7678.4702079993485,1,0
1290,4864933.167548001,-7675.609248000085,1,0
1291,4864932.209560001,-7679.603199999035,1,0
1292,4864932.209560001,-7679.603199999035,1,0
1293,4864932.11596,-7681.033679998666,1,0
1294,4864932.11596,-7681.033679998666,1,0
1295,4864932.11596,-7681.033679998666,1,0
1296,4864931.826720001,-7680.938739998639,1,0
1297,4864931.181933334,-7682.662588888076,1,0
1298,4864932.209560001,-7679.603199999035,1,0
1299,4864932.066175015,-7681.6005353425735,1,0
1300,4864932.542615014,-7678.834515343337,1,0
1301,4864932.253375014,-7678.73957534331,1,0
1302,4864932.4988,-7679.698139999062,1,0
1303,4864932.391110909,-7676.804036363756,1,0
1304,4864932.391110909,-7676.804036363756,1,0
1305,4864932.391110909,-7676.804036363756,1,0
1306,4864932.391110909,-7676.804036363756,1,0
1307,4864933.449040001,-7674.174920000136,1,0
1308,4864932.391110909,-7676.804036363756,1,0
1309,4864933.836988,-7674.377468000054,1,0
1310,4864934.896660002,-7671.332159999758,1,0
1311,4864934.227220002,-7672.563939999789,1,0
1312,4864933.449040001,-7674.174920000136,1,0
1313,4864933.838730909,-7673.961276363378,1,0
1314,4864934.227220002,-7672.563939999789,1,0
1315,4864934.956488,-7672.679607999773,1,0
1316,4864935.749227999,-7671.46984799996,1,0
1317,4864934.952992538,-7672.834549703158,1,0
1318,4864935.731172537,-7671.223569702811,1,0
1319,4864935.479964447,-7667.626002779338,1,0
1320,4864935.479964447,-7667.626002779338,1,0
1321,4864935.479964447,-7667.626002779338,1,0
1322,4864935.479964447,-7667.626002779338,1,0
1323,4864935.479964447,-7667.626002779338,1,0
1324,4864935.479964447,-7667.626002779338,1,0
1325,4864935.479964447,-7667.626002779338,1,0
1326,4864935.479964447,-7667.626002779338,1,0
1327,4864934.843950794,-7668.92162974635,1,0
1328,4864934.843950794,-7668.92162974635,1,0
1329,4864935.007896449,-7661.1821747787635,1,0
1330,4864936.685060002,-7667.753019998968,1,0
1331,4864936.685060002,-7667.753019998966,1,0
1332,4864934.549456447,-7661.149094779078,1,0
1333,4864935.870196449,-7665.812474779073,1,0
1334,4864936.487381841,-7666.64885465181,1,0
1335,4864934.126256448,-7661.027754779194,1,0
1336,4864936.191176447,-7664.692734779451,1,0
1337,4864936.191176447,-7664.692734779451,1,0
1338,4864935.870196449,-7665.812474779073,1,0
1339,4864936.709363598,-7668.043432656222,1,0
1340,4864936.743439999,-7655.404739999026,1,0
1341,4864938.385159999,-7658.9483799994,1,0
1342,4864938.069221839,-7660.677994652602,1,0
1343,4864937.0081199985,-7656.566159999371,1,0
1344,4864937.658181839,-7659.691074651989,1,0
1345,4864937.707461839,-7660.729874652388,1,0
1346,4864937.707461839,-7660.729874652388,1,0
1347,4864937.707461839,-7660.729874652388,1,0
1348,4864937.707461839,-7660.729874652388,1,0
1349,4864937.707461839,-7660.729874652388,1,0
1350,4864935.642541839,-7657.0648946521305,1,0
1351,4864936.161199999,-7657.049319999665,1,0
1352,4864935.642541839,-7657.0648946521305,1,0
1353,4864937.658181839,-7659.691074651989,1,0
1354,4864936.161199999,-7657.049319999665,1,0
1355,4864937.707461839,-7660.729874652388,1,0
1356,4864938.127559999,-7658.636699999124,1,0
1357,4864938.127559999,-7658.636699999124,1,0
1358,4864938.127559999,-7658.636699999124,1,0
1359,4864937.0081199985,-7656.566159999371,1,0
1360,4864935.79012,-7652.418019998819,1,0
1361,4864935.401280001,-7649.860620000213,1,0
1362,4864935.401280001,-7649.860620000213,1,0
1363,4864934.476260001,-7649.068779999763,1,0
1364,4864934.476260001,-7649.068779999763,1,0
1365,4864934.476260001,-7649.068779999763,1,0
1366,4864934.476260001,-7649.068779999763,1,0
1367,4864934.6706799995,-7650.347479999065,1,0
1368,4864934.476260001,-7649.068779999763,1,0
1369,4864937.448902007,-7653.0964356314535,1,0
1370,4864948.6803199975,-7644.5477733346315,2,0
1371,4864948.462879998,-7644.16295333455,2,0
1372,4864948.462879998,-7644.16295333455,2,0
1373,4864948.6803199975,-7644.5477733346315,1,0
1374,4864948.462879998,-7644.16295333455,2,0
1375,4864948.462879998,-7644.16295333455,2,0
1376,4864948.265679997,-7643.887440001219,2,0
1377,4864948.462879998,-7644.1629533345495,1,0
1378,4864948.462879998,-7644.1629533345495,2,0
1379,4864948.245439997,-7643.7781333344665,2,0
1380,4864947.808676663,-7643.004804445348,2,0
1381,4864947.801876664,-7642.994644444725,2,0
1382,4864948.6803199975,-7644.5477733346315,1,0
1383,4864948.6803199975,-7644.547773334632,1,0
1384,4864948.483119997,-7644.272260001302,1,0
1385,4864948.6803199975,-7644.5477733346315,1,0
1386,4864948.6803199975,-7644.5477733346315,1,0
1387,4864948.6803199975,-7644.547773334632,1,0
1388,4864948.265679997,-7643.887440001219,1,0
1389,4864948.6803199975,-7644.5477733346315,1,0
1390,4864948.265679997,-7643.887440001219,1,0
1391,4864948.6803199975,-7644.5477733346315,1,0
1392,4864948.6803199975,-7644.547773334632,1,0
1393,4864947.023059999,-7644.475833334276,2,0
1394,4864958.61224,-7637.830813334384,2,0
1395,4864961.850400001,-7635.463553334275,2,0
1396,4864958.61224,-7637.830813334384,2,0
1397,4864958.3948,-7637.445993334302,2,0
1398,4864948.483119997,-7644.272260001302,1,0
1399,4864958.3948,-7637.445993334302,2,0
1400,4864958.3948,-7637.445993334302,2,0
1401,4864958.3948,-7637.445993334302,2,0
1402,4864958.3948,-7637.445993334302,2,0
1403,4864958.61224,-7637.830813334384,2,0
1404,4864958.61224,-7637.830813334384,2,0
1405,4864945.013180001,-7646.6408733340595,2,0
1406,4864945.013180001,-7646.6408733340595,2,0
1407,4864945.013180001,-7646.6408733340595,2,0
1408,4864946.01812,-7645.558353334168,2,0
1409,4864945.013180001,-7646.64087333406,2,0
1410,4864945.013180001,-7646.6408733340595,2,0
1411,4864947.023059999,-7644.475833334276,2,0
1412,4864946.01812,-7645.558353334168,2,0
1413,4864945.013180001,-7646.6408733340595,2,0
1414,4864946.01812,-7645.558353334168,2,0
1415,4864945.013180001,-7646.6408733340595,2,0
1416,4864946.01812,-7645.558353334168,2,0
1417,4864945.013180001,-7646.6408733340595,2,0
1418,4864947.023059999,-7644.475833334276,2,0
1419,4864947.023059999,-7644.475833334276,2,0
1420,4864953.92516,-7640.517173333714,2,0
1421,4864953.92516,-7640.517173333714,2,0
1422,4864949.46462,-7643.582133333633,2,0
1423,4864945.013180001,-7646.64087333406,2,0
1424,4864943.811040002,-7647.447880000621,2,0
1425,4864943.811040002,-7647.447880000621,2,0
1426,4864943.811040002,-7647.447880000621,2,0
1427,4864943.811040002,-7647.447880000621,2,0
1428,4864945.013180001,-7646.6408733340595,2,0
1429,4864944.81598,-7646.365360000729,2,0
1430,4864947.023059999,-7644.475833334276,2,0
1431,4864945.82092,-7645.282840000838,2,0
1432,4864947.023059999,-7644.475833334276,2,0
1433,4864947.023059999,-7644.475833334276,2,0
1434,4864947.023059999,-7644.475833334276,2,0
1435,4864947.023059999,-7644.475833334276,2,0
1436,4864947.023059999,-7644.475833334276,2,0
1437,4864947.023059999,-7644.475833334276,2,0
1438,4864947.023059999,-7644.475833334276,2,0
1439,4864954.930099999,-7639.434653333822,2,0
1440,4864961.8413,-7635.469773333767,2,0
1441,4864961.8413,-7635.469773333767,2,0
1442,4864961.8413,-7635.469773333767,2,0
1443,4864961.8413,-7635.469773333767,2,0
1444,4864961.8413,-7635.469773333767,2,0
1445,4864961.8413,-7635.469773333767,2,0
1446,4864961.8413,-7635.469773333767,2,0
1447,4864961.8413,-7635.469773333767,2,0
1448,4864961.8413,-7635.469773333767,2,0
1449,4864958.608108679,-7637.975348787545,1,0
1450,4864961.842590498,-7635.7014609085045,2,0
1451,4864962.976973703,-7635.716752170651,1,0
1452,4864962.110690498,-7636.196420908125,2,0
1453,4864966.571298729,-7634.137985343017,2,0
1454,4864966.771573703,-7634.448718836534,1,0
1455,4864966.771573703,-7634.448718836534,1,0
1456,4864966.503473704,-7633.953758836913,1,0
1457,4864966.771573703,-7634.448718836534,1,0
1458,4864966.503473704,-7633.953758836913,1,0
1459,4864973.544921428,-7632.923154108068,1,0
1460,4864967.416033705,-7633.425978836793,1,0
1461,4864967.684133704,-7633.920938836413,1,0
1462,4864967.684133704,-7633.920938836413,1,0
1463,4864967.48385873,-7633.610205342897,1,0
1464,4864967.48385873,-7633.610205342897,1,0
1465,4864967.684133704,-7633.920938836413,1,0
1466,4864968.864793705,-7633.888118835914,1,0
1467,4864967.416033705,-7633.425978836793,1,0
1468,4864967.416033705,-7633.425978836793,1,0
1469,4864970.806333704,-7633.236598836261,1,0
1470,4864969.701086642,-7634.239095256038,1,0
1471,4864970.806333704,-7633.236598836261,1,0
1472,4864972.364261428,-7632.955974108567,1,0
1473,4864972.364261428,-7632.955974108567,1,0
1474,4864970.806333704,-7633.236598836261,1,0
1475,4864977.936766454,-7631.441640614459,1,0
1476,4864966.511061616,-7634.7392087500875,1,0
1477,4864969.701086642,-7634.239095256038,1,0
1478,4864975.9867787305,-7625.203445342459,1,0
1479,4864978.44746,-7617.990020000189,1,0
1480,4864979.77454,-7623.639360000938,1,0
1481,4864981.594140001,-7627.031780000031,1,0
1482,4864979.329617671,-7619.473047782335,1,0
1483,4864980.212180001,-7622.112500000745,1,0
1484,4864977.256246768,-7614.838248145327,1,0
1485,4864977.256246768,-7614.838248145327,1,0
1486,4864977.256246768,-7614.838248145327,1,0
1487,4864978.116319999,-7620.077060001344,1,0
1488,4864978.591057669,-7619.472127783153,1,0
1489,4864977.485342513,-7612.128614842253,1,0
1490,4864978.278977671,-7611.373107782606,1,0
1491,4864979.56048,-7622.361260000616,1,0
1492,4864976.984440001,-7613.352960000932,1,0
1493,4864976.984440001,-7613.352960000932,1,0
1494,4864976.984440001,-7613.352960000932,1,0
1495,4864976.984440001,-7613.352960000932,1,0
1496,4864976.984440001,-7613.352960000932,1,0
1497,4864976.984440001,-7613.352960000932,1,0
1498,4864978.991600001,-7617.023340000957,1,0
1499,4864978.956986768,-7618.645548144475,1,0
1500,4864977.693886769,-7613.311388145134,1,0
1501,4864977.693886769,-7613.311388145134,1,0
1502,4864977.693886769,-7613.311388145134,1,0
1503,4864978.058206769,-7614.458768144742,1,0
1504,4864978.058206769,-7614.458768144742,1,0
1505,4864978.058206769,-7614.458768144742,1,0
1506,4864978.058206769,-7614.458768144742,1,0
1507,4864977.682766768,-7613.350548144922,1,0
1508,4864978.262766768,-7618.649308144793,1,0
1509,4864979.511569282,-7608.597142986063,1,0
1510,4864980.038346769,-7607.340308144436,1,0
1511,4864979.663206769,-7608.649048144862,1,0
1512,4864979.416034277,-7608.468684474339,1,0
1513,4864979.663206769,-7608.649048144862,1,0
1514,4864979.416034277,-7608.468684474339,1,0
1515,4864978.644934277,-7612.472964474518,1,0
1516,4864978.644934277,-7612.472964474518,1,0
1517,4864978.603586769,-7612.556188144282,1,0
1518,4864979.416034277,-7608.468684474339,1,0
1519,4864978.495846769,-7612.931908144548,1,0
1520,4864978.495846769,-7612.931908144548,1,0
1521,4864978.495846769,-7612.931908144548,1,0
1522,4864978.495846769,-7612.931908144548,1,0
1523,4864978.495846769,-7612.931908144548,1,0
1524,4864978.495846769,-7612.931908144548,1,0
1525,4864978.495846769,-7612.931908144548,1,0
1526,4864978.495846769,-7612.931908144548,1,0
1527,4864978.495846769,-7612.931908144548,1,0
1528,4864978.495846769,-7612.931908144548,1,0
1529,4864978.495846769,-7612.931908144548,1,0
1530,4864978.535557671,-7612.896187782142,1,0
1531,4864979.383937671,-7617.100967781846,1,0
1532,4864979.383937671,-7617.100967781846,1,0
1533,4864978.535557671,-7612.896187782142,1,0
1534,4864981.0829,-7621.177820000053,1,0
1535,4864978.63478,-7617.17826000005,1,0
1536,4864979.383937671,-7617.100967781846,1,0
1537,4864979.383937671,-7617.100967781846,1,0
1538,4864978.63478,-7617.17826000005,1,0
1539,4864978.913849099,-7616.102000362318,1,0
1540,4864978.173209099,-7611.521500362348,1,0
1541,4864978.646149098,-7614.6180603622315,1,0
1542,4864981.115822514,-7608.835454841066,1,0
1543,4864981.115822514,-7608.835454841064,1,0
1544,4864981.115822514,-7608.835454841064,1,0
1545,4864978.495846769,-7612.931908144548,1,0
1546,4864978.495846769,-7612.931908144548,1,0
1547,4864978.495846769,-7612.931908144548,1,0
1548,4864977.746689098,-7613.009200362753,1,0
1549,4864979.212009098,-7609.001160362255,1,0
1550,4864980.537542513,-7602.584554841477,1,0
1551,4864981.769080001,-7597.764680000396,1,0
1552,4864980.212120001,-7602.092719999702,1,0
1553,4864980.212120001,-7602.092719999702,1,0
1554,4864980.072382514,-7603.10333484124,1,0
1555,4864980.510022514,-7601.576494841385,1,0
1556,4864980.199762513,-7602.659094841141,1,0
1557,4864980.199762513,-7602.659094841141,1,0
1558,4864980.537542513,-7602.584554841475,1,0
1559,4864980.43564,-7601.313159999996,1,0
1560,4864981.222942513,-7600.193214841294,1,0
1561,4864981.533202514,-7599.110614841539,1,0
1562,4864980.912682513,-7601.27581484105,1,0
1563,4864980.199762513,-7602.659094841141,1,0
1564,4864981.111182514,-7600.5829948411465,1,0
1565,4864981.111182514,-7600.5829948411465,1,0
1566,4864981.111182514,-7600.5829948411465,1,0
1567,4864979.998000001,-7602.839999999851,1,0
1568,4864980.599160001,-7601.846499999612,1,0
1569,4864982.169520001,-7597.471440000087,1,0
1570,4864982.591540001,-7595.999060000479,1,0
1571,4864982.591540001,-7595.99906000048,1,0
1572,4864982.702720001,-7595.611240000278,1,0
1573,4864982.702720001,-7595.611240000278,1,0
1574,4864981.877608468,-7595.133688610232,1,0
1575,4864980.09291967,-7592.921002909761,1,0
1576,4864982.591540001,-7595.99906000048,1,0
1577,4864980.09291967,-7592.921002909761,1,0
1578,4864980.893550985,-7593.363632041301,1,0
1579,4864980.38217967,-7593.015582909655,1,0
1580,4864980.447537726,-7593.198914807009,1,0
1581,4864980.447537726,-7593.198914807009,1,0
1582,4864980.447537726,-7593.198914807009,1,0
1583,4864980.447537726,-7593.198914807009,1,0
1584,4864980.447537726,-7593.198914807009,1,0
1585,4864980.447537726,-7593.198914807009,1,0
1586,4864980.885257726,-7591.671974806952,1,0
1587,4864980.885257726,-7591.671974806952,1,0
1588,4864980.885257726,-7591.671974806952,1,0
1589,4864980.5410022745,-7592.971987715096,1,0
1590,4864981.090244218,-7591.748315817352,1,0
1591,4864981.090244218,-7591.748315817351,1,0
1592,4864981.090244218,-7591.748315817351,1,0
1593,4864981.090244218,-7591.748315817351,1,0
1594,4864981.090244218,-7591.748315817351,1,0
1595,4864981.090244218,-7591.748315817351,1,0
1596,4864981.090244218,-7591.748315817351,1,0
1597,4864981.090244218,-7591.748315817351,1,0
1598,4864981.090244218,-7591.748315817351,1,0
1599,4864981.090244218,-7591.748315817351,1,0
1600,4864981.090244218,-7591.748315817351,1,0
1601,4864981.090244218,-7591.748315817352,1,0
1602,4864981.202624218,-7591.35629581758,1,0
1603,4864981.202624218,-7591.356295817578,1,0
1604,4864981.202624218,-7591.356295817578,1,0
1605,4864981.202624218,-7591.356295817578,1,0
1606,4864982.75471575,-7590.40148720746,1,0
1607,4864981.202624218,-7591.35629581758,1,0
1608,4864982.75471575,-7590.40148720746,1,0
1609,4864982.75471575,-7590.40148720746,1,0
1610,4864981.202624218,-7591.35629581758,1,0
1611,4864981.202624218,-7591.35629581758,1,0
1612,4864981.202624218,-7591.35629581758,1,0
1613,4864981.202624218,-7591.35629581758,1,0
1614,4864981.202624218,-7591.35629581758,1,0
1615,4864981.202624218,-7591.35629581758,1,0
1616,4864981.202624218,-7591.35629581758,1,0
1617,4864981.202624218,-7591.356295817578,1,0
1618,4864981.202624218,-7591.356295817578,1,0
1619,4864899.845369277,-7634.479691649231,1,0
1620,4864901.992401903,-7636.306566644462,1,0
1621,4864931.389479999,-7647.093639998883,1,0
1622,4864928.203253333,-7690.846448888298,1,0
1623,4864926.61904,-7645.9458599992095,1,0
1624,4864930.264994608,-7652.239680126579,1,0
1625,4864935.150999999,-7652.899899999053,1,0
1626,4864930.5397999985,-7644.469199998677,1,0
1627,4864937.404760001,-7652.119540001452,1,0
1628,4864930.577340001,-7647.8843399994075,1,0
1629,4864938.5386,-7659.623619999737,1,0
1630,4864926.0742,-7649.4673600003125,1,0
1631,4864936.981063598,-7665.8848926562005,1,0
1632,4864935.424816447,-7664.74375477958,1,0
1633,4864930.807203234,-7683.148900997691,1,0
1634,4864929.842733334,-7687.3347288880905,1,0
1635,4864929.061253334,-7687.853448889073,1,0
1636,4864928.098613332,-7691.211448888149,1,0
1637,4864937.056900002,-7650.16560000181,1,0
1638,4864937.056900002,-7650.16560000181,1,0
1639,4864898.285099998,-7636.2976000010985,1,0
1640,4864901.992401903,-7636.30656664446,1,0
1641,4864947.830799997,-7643.117800001055,2,0
1642,4864955.305380002,-7638.295639999956,1,0
1643,4864947.830799997,-7643.117800001055,2,0
1644,4864958.317016667,-7637.258777778389,2,0
1645,4864952.420840001,-7637.544659999758,2,0
1646,4864958.041107165,-7637.001725352997,2,0
1647,4864955.74784,-7637.229339999705,2,0
1648,4864952.915832138,-7634.585658510669,2,0
1649,4864961.575416667,-7635.000824445031,2,0
1650,4864961.575416667,-7635.000824445031,2,0
1651,4864952.817540002,-7636.372499999404,2,0
1652,4864965.053140002,-7633.13138000071,1,0
1653,4864958.096767163,-7637.075945353204,2,0
1654,4864958.991000001,-7634.826160000264,0,0
1655,4864951.382767161,-7641.31633868659,1,0
1656,4864958.935340002,-7634.751940000057,1,0
1657,4864958.317016667,-7637.258777778389,1,0
1658,4864976.996819998,-7620.632620000839,1,0
1659,4864985.1163800005,-7618.504380000382,1,0
1660,4864977.55332,-7618.690880000591,1,0
1661,4864978.495846769,-7612.931908144548,1,0
1662,4864979.346970022,-7612.859891171327,1,0
1663,4864983.279698057,-7595.113511897123,1,0
1664,4864984.761764548,-7591.83853290753,1,0
1665,4864982.529955751,-7591.185527207005,1,0
1666,4864982.529955751,-7591.185527207005,1,0
1667,4864982.300640002,-7595.909960000962,1,0
1668,4864980.214940185,-7607.349822623988,1,0
1669,4864981.53572,-7630.116039999574,1,0
1670,4864981.53572,-7630.116039999574,1,0
1671,4864979.93090677,-7610.132988144949,1,0
1672,4865011.657260003,-7641.278819999844,1,0
1673,4865005.994926261,-7640.107185190199,1,0
1674,4865011.266860001,-7641.441439998895,1,0
1675,4865009.884299199,-7632.341899773314,1,0
1676,4865015.543180001,-7642.118039999157,1,0
1677,4865015.161640001,-7642.008719999343,1,0
1678,4864982.160088686,-7593.164750868964,1,0
1679,4864983.655520001,-7593.3910999991,1,0
1680,4864982.591540001,-7595.99906000048,1,0
1681,4864981.4781800015,-7597.675580000879,1,0
1682,4864982.169520001,-7597.471440000087,1,0
1683,4864982.89814,-7596.033599999547,1,0
1684,4864982.46042,-7597.560539999604,1,0
1685,4864981.63796,-7599.326159999521,1,0
1686,4864982.047708687,-7593.556770868736,1,0
1687,4864984.8699,-7634.3716200008985,1,0
1688,4864985.67062,-7634.928040001541,1,0
1689,4864984.06918,-7633.8152000002565,1,0
1690,4864983.6634599995,-7631.257660001516,1,0
1691,4864983.6634599995,-7631.257660001516,1,0
1692,4864985.67062,-7634.928040001541,1,0
1693,4864982.062019999,-7630.144820000231,1,0
1694,4864984.8699,-7634.3716200008985,1,0
1695,4864980.89992,-7627.035540000349,1,0
1696,4864979.241699999,-7623.473240000754,1,0
1697,4864993.260840001,-7633.316160000116,1,0
1698,4865003.8669799995,-7639.633359999209,1,0
1699,4864985.619579999,-7634.5865000009535,1,0
1700,4864982.4553000005,-7630.257580000162,1,0
1701,4864982.86274,-7630.701240000873,1,0
1702,4864982.469459998,-7630.588480000943,1,0
1703,4864998.9485599995,-7635.357599999754,1,0
1704,4864982.062019999,-7630.144820000231,1,0
1705,4864983.282619998,-7633.589680000395,1,0
1706,4864980.370761871,-7627.277666470941,1,0
1707,4865003.8669799995,-7639.633359999209,1,0
1708,4864985.67062,-7634.928040001541,1,0
1709,4864986.01286,-7634.699260000884,1,0
1710,4864982.469459998,-7630.588480000943,1,0
1711,4864982.062019999,-7630.144820000231,1,0
1712,4864983.151319998,-7631.55978000164,1,0
1713,4864982.86274,-7630.701240000873,1,0
1714,4864978.372880002,-7613.345440000296,1,0
1715,4864976.309079999,-7615.709580001235,1,0
1716,4864977.12216,-7615.290940000862,1,0
1717,4864976.309079999,-7615.709580001235,1,0
1718,4864977.559800001,-7613.764080000668,1,0
1719,4864978.372880002,-7613.345440000296,1,0
1720,4864976.309079999,-7615.709580001235,1,0
1721,4864978.084399998,-7624.161460000277,1,0
1722,4864977.303220001,-7612.240980000794,1,0
1723,4864979.241699999,-7623.473240000754,1,0
1724,4864981.44878,-7626.446520000696,1,0
1725,4864976.427939999,-7615.29470000118,1,0
1726,4864984.0057,-7631.028880000859,1,0
1727,4864981.97508,-7626.475300001353,1,0
1728,4864980.329279999,-7627.002080000192,1,0
1729,4864978.9171,-7615.798600000888,1,0
1730,4864976.427939999,-7615.29470000118,1,0
