,LATITUDE,LONGITUDE,FLOOR,BUILDINGID
1255,4864933.223771529,-7678.656505448278,1,0
1256,4864933.397212538,-7676.70656970283,1,0
1257,4864931.872880325,-7682.049052634276,1,0
1258,4864931.872880325,-7682.049052634276,1,0
1259,4864932.046321332,-7680.099116889061,1,0
1260,4864931.267677355,-7682.967856487026,1,0
1261,4864930.522521335,-7684.311316888779,1,0
1262,4864931.877300003,-7679.658519999357,1,0
1263,4864931.877300003,-7679.658519999357,1,0
1264,4864931.877300003,-7679.658519999357,1,0
1265,4864931.970900003,-7678.228039999958,1,0
1266,4864930.8496733345,-7682.717908889288,1,0
1267,4864930.8496733345,-7682.717908889288,1,0
1268,4864930.8496733345,-7682.717908889288,1,0
1269,4864930.854299681,-7682.356715855887,1,0
1270,4864930.854299681,-7682.356715855887,1,0
1271,4864929.567653334,-7687.243048888864,1,0
1272,4864931.391332326,-7683.2769846343435,1,0
1273,4864929.784909356,-7684.429488487542,1,0
1274,4864929.784909356,-7684.429488487542,1,0
1275,4864929.784909356,-7684.429488487542,1,0
1276,4864930.742189355,-7682.7194684876595,1,0
1277,4864930.835789356,-7681.288988487795,1,0
1278,4864930.835789356,-7681.288988487795,1,0
1279,4864932.451469357,-7677.281708487542,1,0
1280,4864930.731149357,-7681.653988487553,1,0
1281,4864931.688429356,-7679.943968487438,1,0
1282,4864931.479273335,-7679.995608889265,1,0
1283,4864931.181933334,-7682.662588887848,1,0
1284,4864930.799093334,-7683.998128887964,1,0
1285,4864931.751973337,-7678.466088888934,1,0
1286,4864933.150681333,-7677.349976889789,1,0
1287,4864933.508868,-7675.522368000355,1,0
1288,4864931.757081334,-7680.004176889546,1,0
1289,4864931.564773335,-7681.327048888197,1,0
1290,4864932.139921335,-7678.668636889663,1,0
1291,4864932.20956,-7679.603199998848,1,0
1292,4864932.20956,-7679.603199998848,1,0
1293,4864932.20956,-7679.603199998848,1,0
1294,4864931.181933334,-7682.662588887848,1,0
1295,4864931.181933334,-7682.662588887848,1,0
1296,4864931.181933334,-7682.662588887848,1,0
1297,4864930.618533334,-7684.102548888419,1,0
1298,4864932.20956,-7679.603199998848,1,0
1299,4864930.601648347,-7685.080244231969,1,0
1300,4864932.542615015,-7678.834515343187,1,0
1301,4864931.827515015,-7680.2253753440455,1,0
1302,4864931.275533335,-7681.2321088879835,1,0
1303,4864932.391110908,-7676.804036363959,1,0
1304,4864932.391110908,-7676.804036363959,1,0
1305,4864932.391110908,-7676.804036363959,1,0
1306,4864932.391110908,-7676.804036363959,1,0
1307,4864933.449040001,-7674.174920000602,1,0
1308,4864932.391110908,-7676.804036363959,1,0
1309,4864933.772304539,-7673.841761703137,1,0
1310,4864934.896660002,-7671.332159999758,1,0
1311,4864934.369386349,-7672.248586965958,1,0
1312,4864933.449040001,-7674.174920000602,1,0
1313,4864934.369386349,-7672.248586965958,1,0
1314,4864935.019960001,-7671.354179999325,1,0
1315,4864934.956488,-7672.679607999511,1,0
1316,4864935.379242737,-7669.835333450697,1,0
1317,4864934.624872536,-7673.979449703358,1,0
1318,4864935.731172537,-7671.223569702823,1,0
1319,4864935.0192946475,-7666.61696652649,1,0
1320,4864935.0192946475,-7666.61696652649,1,0
1321,4864935.0192946475,-7666.61696652649,1,0
1322,4864935.0192946475,-7666.61696652649,1,0
1323,4864935.344384512,-7664.463124131784,1,0
1324,4864935.749936113,-7663.696517305914,1,0
1325,4864935.345144113,-7665.108825305942,1,0
1326,4864935.345144113,-7665.108825305477,1,0
1327,4864935.345144113,-7665.108825306408,1,0
1328,4864935.345144113,-7665.108825305942,1,0
1329,4864934.887636113,-7659.066217305837,1,0
1330,4864936.685060001,-7667.753019999247,1,0
1331,4864936.685060001,-7667.753019999247,1,0
1332,4864935.870196449,-7665.812474779319,1,0
1333,4864935.870196448,-7665.812474779086,1,0
1334,4864935.409526648,-7664.803438526345,1,0
1335,4864935.344384512,-7664.463124131784,1,0
1336,4864935.409526648,-7664.803438526811,1,0
1337,4864936.191176447,-7664.692734779092,1,0
1338,4864935.409526649,-7664.80343852588,1,0
1339,4864935.94606184,-7660.898814652115,1,0
1340,4864936.707989464,-7656.819918778492,1,0
1341,4864937.180989465,-7657.254218778806,1,0
1342,4864938.398989463,-7661.402358779218,1,0
1343,4864937.008119998,-7656.5661599996965,1,0
1344,4864937.238674607,-7659.9588601256255,1,0
1345,4864936.97509204,-7661.879378399346,1,0
1346,4864937.370619702,-7662.54810025706,1,0
1347,4864937.370619702,-7662.54810025706,1,0
1348,4864937.321339702,-7661.5093002568465,1,0
1349,4864936.111919998,-7656.010519999312,1,0
1350,4864934.1302999975,-7653.231219999259,1,0
1351,4864934.130299998,-7653.231219999958,1,0
1352,4864934.1302999975,-7653.231219999259,1,0
1353,4864934.130299998,-7653.231219999958,1,0
1354,4864934.130299998,-7653.231219999958,1,0
1355,4864936.161199998,-7657.049319999991,1,0
1356,4864937.658181839,-7659.691074652132,1,0
1357,4864938.127559999,-7658.636699999217,1,0
1358,4864938.127559999,-7658.636699999217,1,0
1359,4864938.127559999,-7658.636699999217,1,0
1360,4864937.062999999,-7655.163799999282,1,0
1361,4864935.40128,-7649.8606200004,1,0
1362,4864935.40128,-7649.860619999934,1,0
1363,4864935.74914,-7651.8145599996205,1,0
1364,4864935.74914,-7651.8145599996205,1,0
1365,4864935.74914,-7651.8145599996205,1,0
1366,4864935.74914,-7651.8145599996205,1,0
1367,4864935.74914,-7651.8145599996205,1,0
1368,4864935.74914,-7651.8145599996205,1,0
1369,4864937.263750793,-7651.462375183124,1,0
1370,4864948.6112279575,-7644.429245947162,1,0
1371,4864948.6112279575,-7644.4292459473945,1,0
1372,4864948.6112279575,-7644.4292459473945,1,0
1373,4864948.6112279575,-7644.4292459473945,1,0
1374,4864948.6112279575,-7644.4292459473945,1,0
1375,4864948.6112279575,-7644.4292459473945,1,0
1376,4864948.6112279575,-7644.4292459473945,1,0
1377,4864948.390387957,-7644.03934594756,1,0
1378,4864948.390387957,-7644.03934594756,1,0
1379,4864947.968947958,-7643.368852612795,1,0
1380,4864947.680248343,-7643.1837306639645,2,0
1381,4864948.255479998,-7643.872200000798,1,0
1382,4864948.676919999,-7644.542693334399,1,0
1383,4864948.676919999,-7644.542693334399,1,0
1384,4864948.676919999,-7644.542693334399,1,0
1385,4864948.4763199985,-7644.2621000004,1,0
1386,4864948.4763199985,-7644.2621000004,1,0
1387,4864948.676919999,-7644.542693334399,1,0
1388,4864946.825859998,-7644.200320000993,2,0
1389,4864948.4763199985,-7644.2621000004,1,0
1390,4864948.4763199985,-7644.2621000004,1,0
1391,4864948.4763199985,-7644.2621000004,1,0
1392,4864948.676919999,-7644.542693334399,1,0
1393,4864952.135919998,-7642.565333334496,1,0
1394,4864955.34668176,-7640.050462672254,1,0
1395,4864955.34668176,-7640.050462672254,1,0
1396,4864955.3740799995,-7640.198073334293,1,0
1397,4864955.346681759,-7640.05046267272,1,0
1398,4864948.4763199985,-7644.2621000004,1,0
1399,4864949.398369751,-7643.594655514462,2,0
1400,4864949.398369751,-7643.594655514462,2,0
1401,4864955.346681759,-7640.05046267272,1,0
1402,4864955.346681759,-7640.05046267272,1,0
1403,4864949.220859999,-7643.226180000696,2,0
1404,4864955.34668176,-7640.050462672254,1,0
1405,4864948.6239566915,-7644.311247904319,1,0
1406,4864948.6239566915,-7644.311247904319,1,0
1407,4864952.108521758,-7642.417722672457,1,0
1408,4864948.6239566915,-7644.311247904319,1,0
1409,4864942.806100003,-7648.53040000028,2,0
1410,4864942.806100003,-7648.53040000028,2,0
1411,4864948.6239566915,-7644.311247904319,1,0
1412,4864942.806100003,-7648.53040000028,2,0
1413,4864942.806100003,-7648.53040000028,2,0
1414,4864942.806100003,-7648.53040000028,2,0
1415,4864943.811040001,-7647.4478800005745,2,0
1416,4864942.806100003,-7648.53040000028,2,0
1417,4864943.811040001,-7647.4478800005745,2,0
1418,4864942.806100003,-7648.53040000028,2,0
1419,4864942.806100003,-7648.53040000028,2,0
1420,4864954.050601434,-7641.844578802818,2,0
1421,4864954.050601434,-7641.844578802818,2,0
1422,4864947.510461435,-7645.858258802909,2,0
1423,4864942.806100003,-7648.53040000028,2,0
1424,4864942.806100003,-7648.53040000028,2,0
1425,4864942.806100003,-7648.53040000028,2,0
1426,4864942.806100003,-7648.53040000028,2,0
1427,4864942.806100003,-7648.53040000028,2,0
1428,4864942.806100003,-7648.53040000028,2,0
1429,4864942.806100003,-7648.53040000028,2,0
1430,4864942.806100003,-7648.53040000028,2,0
1431,4864942.806100003,-7648.53040000028,2,0
1432,4864942.806100003,-7648.53040000028,2,0
1433,4864943.811040001,-7647.4478800005745,2,0
1434,4864942.806100003,-7648.53040000028,2,0
1435,4864942.806100003,-7648.53040000028,2,0
1436,4864942.806100003,-7648.53040000028,2,0
1437,4864943.811040001,-7647.4478800005745,2,0
1438,4864943.811040001,-7647.4478800005745,2,0
1439,4864942.806100003,-7648.53040000028,2,0
1440,4864950.328236097,-7642.839430902386,2,0
1441,4864950.3282360975,-7642.839430902852,2,0
1442,4864950.3282360975,-7642.839430902852,2,0
1443,4864950.328236097,-7642.839430902386,2,0
1444,4864958.644796361,-7637.784572371747,1,0
1445,4864950.328236097,-7642.839430902386,2,0
1446,4864950.3282360975,-7642.83943090192,2,0
1447,4864950.3282360975,-7642.839430902852,2,0
1448,4864948.439989753,-7644.7576155141,2,0
1449,4864961.850400001,-7635.463553334586,1,0
1450,4864961.850400001,-7635.463553334586,1,0
1451,4864959.722077975,-7637.997961121844,1,0
1452,4864968.062419999,-7634.958080000011,2,0
1453,4864968.062419999,-7634.958080000011,2,0
1454,4864968.86898,-7634.596920000156,2,0
1455,4864968.86898,-7634.596920000156,2,0
1456,4864966.267930065,-7633.412557874806,1,0
1457,4864968.062419999,-7634.958080000011,2,0
1458,4864968.062419999,-7634.958080000011,2,0
1459,4864969.680326187,-7636.157176542096,1,0
1460,4864956.99202,-7640.820399999386,2,0
1461,4864969.055340637,-7633.938378988765,2,0
1462,4864969.055340637,-7633.938378988765,2,0
1463,4864966.343343005,-7634.382234293735,1,0
1464,4864966.343343004,-7634.3822342942,1,0
1465,4864969.0553406365,-7633.938378988765,2,0
1466,4864969.0553406365,-7633.938378988765,2,0
1467,4864966.343343005,-7634.382234293735,1,0
1468,4864969.0553406365,-7633.938378988765,2,0
1469,4864975.179310575,-7626.701567205135,1,0
1470,4864982.092480639,-7632.463038989576,2,0
1471,4864982.092480639,-7632.463038989576,2,0
1472,4864980.2930000005,-7633.843899999978,2,0
1473,4864980.2930000005,-7633.843899999978,2,0
1474,4864975.179310575,-7626.701567205833,1,0
1475,4864980.446019999,-7632.617719999747,2,0
1476,4864980.446019999,-7632.617719999747,2,0
1477,4864979.477479999,-7631.814040000085,2,0
1478,4864979.969140637,-7631.5811989896465,2,0
1479,4864979.460876821,-7615.286670860602,1,0
1480,4864983.392460001,-7627.330580001231,1,0
1481,4864981.834023694,-7629.211956015788,2,0
1482,4864983.728107365,-7625.472699290374,0,0
1483,4864983.728107365,-7625.472699290374,0,0
1484,4864977.880050869,-7612.80887607974,1,0
1485,4864985.042200639,-7633.174538990017,2,0
1486,4864976.465392768,-7614.914837403223,1,0
1487,4864980.12348,-7623.747440001229,1,0
1488,4864982.262580002,-7625.008640000364,0,0
1489,4864977.419913985,-7612.90887997346,1,0
1490,4864977.260288356,-7614.44810123858,1,0
1491,4864987.49426,-7635.114059999585,2,0
1492,4864987.49426,-7635.114059999585,2,0
1493,4864976.681742451,-7614.932031100383,1,0
1494,4864987.49426,-7635.114059999585,2,0
1495,4864987.49426,-7635.114059999585,2,0
1496,4864976.681742451,-7614.932031100383,1,0
1497,4864987.49426,-7635.114059999585,2,0
1498,4864978.688902453,-7618.602411100175,1,0
1499,4864978.511479334,-7620.726367207244,1,0
1500,4864977.042987134,-7614.824215297122,1,0
1501,4864987.49426,-7635.114059999585,2,0
1502,4864976.94168057,-7613.426005493617,1,0
1503,4864976.385631546,-7615.336791462265,1,0
1504,4864976.346532768,-7615.329717402812,1,0
1505,4864976.744461866,-7613.838577765273,1,0
1506,4864982.681387663,-7625.973857488483,2,0
1507,4864984.286083056,-7631.151477025589,2,0
1508,4864977.710759333,-7620.169947206508,1,0
1509,4864978.332509533,-7608.749787402339,1,0
1510,4864982.746790563,-7625.910173355835,2,0
1511,4864979.559999035,-7605.95943969558,1,0
1512,4864979.559999034,-7605.959439696511,1,0
1513,4864979.584671819,-7605.872849239735,1,0
1514,4864979.559999034,-7605.959439696511,1,0
1515,4864978.459380511,-7608.803833370563,1,0
1516,4864978.459380511,-7608.803833370563,1,0
1517,4864977.599196702,-7611.5573462583125,1,0
1518,4864979.559999034,-7605.959439696511,1,0
1519,4864976.54420245,-7614.886191100581,1,0
1520,4864977.579068357,-7613.33612123807,1,0
1521,4864978.009446027,-7614.370809020475,1,0
1522,4864978.198830869,-7611.696896079462,1,0
1523,4864977.761190868,-7613.223756079795,1,0
1524,4864977.579068357,-7613.33612123807,1,0
1525,4864977.467092769,-7611.946117403451,1,0
1526,4864977.968446261,-7610.690818212461,1,0
1527,4864977.968446261,-7610.690818212461,1,0
1528,4864977.467092771,-7611.94611740252,1,0
1529,4864977.968446261,-7610.690818212461,1,0
1530,4864977.968446261,-7610.690818212461,1,0
1531,4864977.968446261,-7610.690818212461,1,0
1532,4864984.730792798,-7630.736757797888,2,0
1533,4864977.968446261,-7610.690818212461,1,0
1534,4864985.519079999,-7634.211059999652,2,0
1535,4864985.963789742,-7633.796340772184,2,0
1536,4864976.68174245,-7614.932031100849,1,0
1537,4864986.803789742,-7634.37392077269,2,0
1538,4864984.796629742,-7630.703540773131,2,0
1539,4864976.68174245,-7614.932031100849,1,0
1540,4864978.61674801,-7609.002082128078,1,0
1541,4864977.807033759,-7612.001046969555,1,0
1542,4864980.577550342,-7603.404175565811,1,0
1543,4864980.577550342,-7603.404175565811,1,0
1544,4864980.577550342,-7603.404175565811,1,0
1545,4864978.538389306,-7608.999774399679,1,0
1546,4864978.538389306,-7608.999774399679,1,0
1547,4864978.538389306,-7608.999774399679,1,0
1548,4864977.807033759,-7612.001046969555,1,0
1549,4864979.957787829,-7605.043400724651,1,0
1550,4864980.836988071,-7601.256465869024,1,0
1551,4864980.699448071,-7601.2106258685235,1,0
1552,4864981.151352724,-7597.196939886082,1,0
1553,4864980.739837675,-7597.150811641011,1,0
1554,4864980.344177676,-7599.056851641275,1,0
1555,4864980.375765557,-7601.291231027804,1,0
1556,4864980.375765557,-7601.291231027804,1,0
1557,4864980.375765557,-7601.291231027804,1,0
1558,4864980.587688071,-7601.600405869307,1,0
1559,4864980.699448071,-7601.2106258685235,1,0
1560,4864980.699448071,-7601.2106258685235,1,0
1561,4864980.699448071,-7601.2106258685235,1,0
1562,4864980.699448071,-7601.2106258685235,1,0
1563,4864980.699448071,-7601.2106258685235,1,0
1564,4864980.699448071,-7601.2106258685235,1,0
1565,4864980.699448071,-7601.2106258685235,1,0
1566,4864980.587688071,-7601.600405869307,1,0
1567,4864980.587688071,-7601.600405869307,1,0
1568,4864980.587688071,-7601.600405869307,1,0
1569,4864980.836988071,-7601.256465869024,1,0
1570,4864981.330985559,-7597.958651026944,1,0
1571,4864981.330985559,-7597.958651026944,1,0
1572,4864981.121468072,-7599.738245868823,1,0
1573,4864981.121468072,-7599.738245868823,1,0
1574,4864981.330985559,-7597.958651026944,1,0
1575,4864980.602907211,-7597.164998086169,1,0
1576,4864981.330985559,-7597.958651026944,1,0
1577,4864980.60290721,-7597.164998086635,1,0
1578,4864980.60290721,-7597.164998086635,1,0
1579,4864981.25851296,-7596.155922927661,1,0
1580,4864980.697961653,-7596.012647059048,1,0
1581,4864980.697961653,-7596.012647058582,1,0
1582,4864980.697961652,-7596.012647059048,1,0
1583,4864980.697961653,-7596.012647058582,1,0
1584,4864980.697961653,-7596.012647059048,1,0
1585,4864980.900859709,-7596.241818957031,1,0
1586,4864980.900859709,-7596.241818957031,1,0
1587,4864980.99397296,-7596.500482929405,1,0
1588,4864981.602578057,-7596.601811897242,1,0
1589,4864979.8651624555,-7593.3375985417515,1,0
1590,4864979.838802455,-7592.903938540956,1,0
1591,4864980.359067003,-7592.817431449657,1,0
1592,4864979.838802455,-7592.903938540956,1,0
1593,4864980.359067003,-7592.817431449657,1,0
1594,4864980.359067003,-7592.817431449657,1,0
1595,4864980.359067003,-7592.817431449657,1,0
1596,4864980.359067003,-7592.817431449657,1,0
1597,4864980.359067003,-7592.817431449657,1,0
1598,4864980.359067003,-7592.817431449657,1,0
1599,4864980.359067003,-7592.817431449657,1,0
1600,4864979.838802455,-7592.903938541189,1,0
1601,4864979.838802455,-7592.903938541189,1,0
1602,4864979.865162456,-7593.3375985417515,1,0
1603,4864979.865162456,-7593.3375985417515,1,0
1604,4864979.865162456,-7593.3375985417515,1,0
1605,4864979.865162456,-7593.3375985417515,1,0
1606,4864980.745451111,-7594.458127185702,1,0
1607,4864982.33432865,-7596.1137953822035,1,0
1608,4864980.745451111,-7594.458127185702,1,0
1609,4864981.743180767,-7595.305955995573,1,0
1610,4864980.376465077,-7595.258983542211,1,0
1611,4864980.376465077,-7595.258983542211,1,0
1612,4864980.3764650775,-7595.258983541746,1,0
1613,4864980.3764650775,-7595.258983541746,1,0
1614,4864980.3764650775,-7595.258983541746,1,0
1615,4864980.3764650775,-7595.258983542211,1,0
1616,4864979.980805078,-7597.1650235417765,1,0
1617,4864980.896729626,-7595.172476449981,1,0
1618,4864980.896729626,-7595.172476449981,1,0
1619,4864899.845369277,-7634.479691649089,1,0
1620,4864898.285099998,-7636.297600000864,1,0
1621,4864929.6436,-7643.913559997687,1,0
1622,4864929.803419681,-7685.497215855401,1,0
1623,4864926.446061112,-7646.154987746617,1,0
1624,4864930.06846,-7648.693859999534,1,0
1625,4864927.953739999,-7644.715919998474,1,0
1626,4864928.516219998,-7643.590379998786,1,0
1627,4864936.966030794,-7650.018395183608,1,0
1628,4864932.74642,-7651.185759999091,1,0
1629,4864936.792719998,-7656.443540000124,1,0
1630,4864929.3792502,-7654.270583747188,1,0
1631,4864934.424021838,-7653.642594651552,1,0
1632,4864935.58133204,-7664.571098400513,1,0
1633,4864931.3322095815,-7681.498007964576,1,0
1634,4864930.712133335,-7682.672068889253,1,0
1635,4864929.600553334,-7687.653888888191,1,0
1636,4864929.738093332,-7687.699728888227,1,0
1637,4864936.966030793,-7650.018395184074,1,0
1638,4864936.953600001,-7650.000320001505,1,0
1639,4864898.285099998,-7636.297600000864,1,0
1640,4864905.516375413,-7637.825426290045,1,0
1641,4864948.034639998,-7643.482300000032,1,0
1642,4864955.331050478,-7640.122357610147,1,0
1643,4864947.813799999,-7643.092399999732,1,0
1644,4864949.708388442,-7642.62246056716,2,0
1645,4864951.303001829,-7641.595661368687,2,0
1646,4864946.71569178,-7645.983016122598,2,0
1647,4864955.026701829,-7640.108181368094,2,0
1648,4864952.233917183,-7635.568538137246,0,0
1649,4864946.675308346,-7644.266250663437,2,0
1650,4864947.680248343,-7643.1837306639645,2,0
1651,4864950.997794309,-7637.346566713881,0,0
1652,4864965.126042849,-7633.139116846956,1,0
1653,4864952.8478735,-7641.975911672926,2,0
1654,4864951.326320186,-7637.173751061317,0,0
1655,4864948.6112279575,-7644.4292459473945,1,0
1656,4864951.303001829,-7641.595661368687,2,0
1657,4864948.6112279575,-7644.4292459473945,1,0
1658,4864976.277027776,-7620.644730684115,1,0
1659,4864986.177380637,-7633.49995898921,2,0
1660,4864976.04418245,-7617.155991100939,1,0
1661,4864977.869510516,-7614.838551514782,1,0
1662,4864983.990240636,-7625.514227180043,2,0
1663,4864983.667713062,-7594.295587487984,1,0
1664,4864981.344529626,-7594.135716450866,1,0
1665,4864984.83885306,-7589.684087487869,1,0
1666,4864980.626498317,-7595.120260580443,1,0
1667,4864980.739837675,-7597.150811641011,1,0
1668,4864979.424409205,-7608.507376655471,1,0
1669,4864982.389143362,-7629.981794222025,1,0
1670,4864980.7349999985,-7629.559619998559,1,0
1671,4864983.764860001,-7625.4351600008085,0,0
1672,4865005.581446259,-7639.988645191072,1,0
1673,4865009.069846261,-7640.988625189289,1,0
1674,4864997.4995,-7637.612359999912,0,0
1675,4865014.197600137,-7641.732755404897,1,0
1676,4865011.96384,-7641.64115999965,1,0
1677,4865007.42396,-7640.339979999233,1,0
1678,4864980.908965559,-7599.431031026645,1,0
1679,4864981.056160001,-7599.147960000439,1,0
1680,4864982.297351699,-7595.862006220967,1,0
1681,4864980.897480357,-7600.526195982471,1,0
1682,4864980.6524334615,-7600.488426434575,1,0
1683,4864981.63796,-7599.326159999706,1,0
1684,4864981.63796,-7599.326159999473,1,0
1685,4864979.886240001,-7603.2297799992375,1,0
1686,4864980.823565558,-7600.2544710284565,1,0
1687,4864985.270165971,-7633.839235925814,1,0
1688,4864984.201955586,-7631.159963836428,1,0
1689,4864982.213983149,-7629.918935938273,1,0
1690,4864982.862739999,-7630.701240000781,1,0
1691,4864982.862739999,-7630.701240000315,1,0
1692,4864984.596290334,-7630.563220222015,1,0
1693,4864984.498766921,-7633.229709093692,1,0
1694,4864985.286562413,-7633.846821054118,1,0
1695,4864979.980143747,-7624.494443372125,1,0
1696,4864976.04418245,-7617.155991100939,1,0
1697,4865000.060819999,-7635.683300000615,1,0
1698,4864994.988547363,-7636.484119289089,0,0
1699,4864985.278394746,-7634.105776386801,1,0
1700,4864982.855565972,-7629.7251959247515,1,0
1701,4864983.656285971,-7630.281615925254,1,0
1702,4864984.870954746,-7633.662116386229,1,0
1703,4864994.988547363,-7636.484119289089,0,0
1704,4864982.49160692,-7629.559329093667,1,0
1705,4864984.483605969,-7633.613715926185,1,0
1706,4864980.046076058,-7624.739785638405,1,0
1707,4865000.060819999,-7635.683300000615,1,0
1708,4864985.671674746,-7634.218536386499,1,0
1709,4864984.201955586,-7631.159963836428,1,0
1710,4864982.886122413,-7630.063681054395,1,0
1711,4864982.855565972,-7629.7251959247515,1,0
1712,4864983.160542414,-7630.591321053915,1,0
1713,4864982.4553,-7630.257579999743,1,0
1714,4864978.115849024,-7611.85329403216,1,0
1715,4864976.309079999,-7615.709580001421,1,0
1716,4864976.97286902,-7613.423074032646,1,0
1717,4864976.86512902,-7613.798794032773,1,0
1718,4864978.115849024,-7611.85329403216,1,0
1719,4864978.491289023,-7612.96151403198,1,0
1720,4864977.240569022,-7614.907014032127,1,0
1721,4864976.786402594,-7617.877722678473,1,0
1722,4864977.562202794,-7615.543031282257,1,0
1723,4864980.586957499,-7623.374144844245,1,0
1724,4864978.191804806,-7618.646066471469,1,0
1725,4864976.828480197,-7613.743928605225,1,0
1726,4864984.0057,-7631.028880000114,1,0
1727,4864982.168017471,-7630.128969663288,1,0
1728,4864980.329279999,-7627.0020800002385,1,0
1729,4864977.403660199,-7612.262908604927,1,0
1730,4864977.122159999,-7615.290940001141,1,0
1731,4864976.865579999,-7613.767840001034,1,0
1732,4864981.799282412,-7628.041201054584,1,0
1733,4864976.828480197,-7613.743928605225,1,0
1734,4864978.853609022,-7617.0084540320095,1,0
1735,4864979.441619999,-7622.776140000671,1,0
1736,4864978.032409532,-7610.3224874024745,1,0
1737,4864978.032409532,-7610.32248740294,1,0
1738,4864978.032409532,-7610.32248740294,1,0
1739,4864978.032409532,-7610.32248740294,1,0
1740,4864979.396485785,-7605.316304031527,1,0
1741,4864978.41726,-7619.960540000815,1,0
1742,4864976.746719999,-7614.182720001321,1,0
1743,4864983.4794,-7631.000100000296,1,0
1744,4864981.943159999,-7630.559699999867,1,0
1745,4864982.637475783,-7627.282732440392,1,0
1746,4864982.010735586,-7627.2320238347165,1,0
1747,4864981.402099999,-7601.253179999767,1,0
1748,4864980.81502,-7601.67165999976,1,0
1749,4864978.727289023,-7608.4063140319195,1,0
1750,4864980.338642972,-7607.057094561635,1,0
1751,4864979.963202972,-7605.948874561815,1,0
1752,4864980.599989023,-7604.080554032233,1,0
1753,4864982.702720001,-7595.611240000231,1,0
1754,4864982.617755339,-7597.097790392814,1,0
1755,4864982.2073800005,-7594.606080000289,1,0
1756,4864982.17116,-7597.4659599994775,1,0
1757,4864983.28452,-7595.789439999266,1,0
1758,4864983.0181953395,-7596.804550392553,1,0
1759,4864982.326993461,-7597.379886434879,1,0
1760,4864981.665479999,-7600.334219999379,1,0
1761,4864981.867613461,-7600.086466435576,1,0
1762,4864981.867613461,-7600.086466435576,1,0
1763,4864982.242753461,-7598.77772643487,1,0
1764,4864981.446173461,-7601.556886435254,1,0
1765,4864982.242753461,-7598.77772643487,1,0
1766,4864982.1986799985,-7598.474020000314,1,0
1767,4864980.952559999,-7601.717499999795,1,0
1768,4864982.50772,-7596.291639999719,1,0
1769,4864982.50772,-7596.291639999719,1,0
1770,4864982.536088483,-7595.835383488331,1,0
1771,4864982.50772,-7596.291639999719,1,0
1772,4864982.5775,-7595.52266000025,1,0
1773,4864981.781940001,-7597.719800000079,1,0
1774,4864981.3831255585,-7598.827931028325,1,0
1775,4864965.226215777,-7633.540715449024,1,0
1776,4864965.293768719,-7633.55808827281,1,0
1777,4864934.06634,-7649.904059999855,1,0
1778,4864937.069330794,-7650.183675183449,1,0
1779,4864932.946900001,-7647.8335200008005,1,0
1780,4864936.492170794,-7651.345775182825,1,0
1781,4864928.831460001,-7644.704259999329,1,0
1782,4864930.20042,-7644.507699999027,1,0
1783,4864932.605239999,-7647.4083399991505,1,0
1784,4864934.893919999,-7651.8623799989,1,0
1785,4864935.554720001,-7650.535860000411,1,0
1786,4864925.584121111,-7646.632727747085,1,0
1787,4864925.584121111,-7646.632727747085,1,0
1788,4864925.584121111,-7646.632727747085,1,0
1789,4864932.439299999,-7648.648779998999,1,0
1790,4864925.584121111,-7646.632727747085,1,0
1791,4864933.384779999,-7650.243219998665,1,0
1792,4864927.391821111,-7645.837087747408,1,0
1793,4864926.056881111,-7645.880527746864,1,0
1794,4864925.584121111,-7646.632727747085,1,0
1795,4864935.3664,-7653.022519998951,1,0
1796,4864930.157939999,-7647.134019999066,1,0
1797,4864933.325213963,-7652.053581950022,0,0
1798,4864933.330314608,-7653.484662984032,1,0
1799,4864935.8556364495,-7665.4112547782715,1,0
1800,4864934.643069465,-7653.154938778374,1,0
1801,4864935.620005912,-7657.916713558603,1,0
1802,4864936.517025912,-7663.1845935583115,1,0
1803,4864934.643069465,-7653.154938778374,1,0
1804,4864930.81284,-7646.297059998382,1,0
1805,4864937.880331303,-7661.417933432385,1,0
1806,4864937.030781839,-7662.331774652004,1,0
1807,4864935.8556364495,-7665.4112547782715,1,0
1808,4864936.978269463,-7655.540178778814,1,0
1809,4864934.157044072,-7655.121838906314,1,0
1810,4864935.184109464,-7653.769761636155,1,0
1811,4864931.696780001,-7649.954879999394,1,0
1812,4864930.06846,-7648.693859999534,1,0
1813,4864935.0952094635,-7654.838478779187,1,0
1814,4864936.134451303,-7658.237853432074,1,0
1815,4864929.603418207,-7659.594292783877,1,0
1816,4864936.607451305,-7658.6721534314565,1,0
1817,4864934.576551304,-7654.854053431656,1,0
1818,4864937.230269465,-7658.293018779019,1,0
1819,4864935.0952094635,-7654.838478779187,1,0
1820,4864930.0927012935,-7647.200069221901,1,0
1821,4864932.084809465,-7649.579058778007,1,0
1822,4864934.031739999,-7651.1536199986,1,0
1823,4864937.076829463,-7657.6177787790075,1,0
1824,4864932.319524242,-7678.735405252315,1,0
1825,4864932.533277256,-7676.488683330594,1,0
1826,4864936.196045914,-7664.304333558073,1,0
1827,4864934.176537898,-7676.135780108627,1,0
1828,4864936.062788001,-7669.923727999441,1,0
1829,4864934.006026648,-7658.344638526207,1,0
1830,4864935.033400001,-7671.958739999682,1,0
1831,4864929.8970032325,-7686.324540998554,1,0
1832,4864930.947358587,-7682.526120220078,1,0
1833,4864933.328286085,-7675.926021727966,1,0
